CASEID,DIARYDAY,TRAVEL_DUR,TRAVEL_WORK_DUR,TRAVEL_SOCO_DUR,TRAVEL_ENT_DUR,TRAVEL_EXE_DUR,OTHER_TRAVEL_DUR,EXE_DUR,ALONE_EXE_DUR,GROUP_EXE_DUR,INT_DUR,ALONE_INT_DUR,GROUP_INT_DUR,WORK_DUR,ALONE_WORK_DUR,GROUP_WORK_DUR,LEI_DUR,ALONE_LEI_DUR,GROUP_LEI_DUR,SLEEP_DUR,OTHER_DUR,AGE,SEX,EDU,EMP_STAT,HOUSE,INC,CHILDREN,ADULT
2.02E+13,1,53,0,0,0,0,53,0,0,0,0,0,0,0,0,0,628,628,0,402,357,64,1,40,5,5,4,0,1
2.02E+13,7,140,0,0,0,0,140,0,0,0,0,0,0,0,0,0,45,0,45,430,825,66,2,44,5,1,15,0,2
2.02E+13,1,0,0,0,0,0,0,30,30,0,90,0,90,0,0,0,180,90,90,520,620,55,2,42,5,1,8,0,2
2.02E+13,2,150,150,0,0,0,0,0,0,0,0,0,0,720,720,0,120,120,0,330,120,65,2,41,1,1,16,0,2
2.02E+13,7,90,0,0,0,0,90,0,0,0,0,0,0,90,90,0,150,60,90,605,505,38,2,43,1,1,15,2,2
2.02E+13,1,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,390,0,390,660,330,63,1,40,5,1,14,0,2
2.02E+13,7,120,0,0,0,45,75,300,0,300,0,0,0,0,0,0,485,0,485,330,205,36,1,43,1,1,15,0,2
2.02E+13,1,65,0,50,0,0,15,0,0,0,0,0,0,0,0,0,390,0,390,615,370,27,1,39,1,1,14,1,1
2.02E+13,3,180,180,0,0,0,0,20,20,0,0,0,0,480,480,0,60,0,60,405,295,52,2,40,1,1,16,0,2
2.02E+13,7,51,0,0,0,0,51,60,60,0,60,0,60,0,0,0,390,120,270,519,360,41,1,43,1,1,16,2,2
2.02E+13,6,55,0,0,0,0,55,60,0,60,0,0,0,0,0,0,100,0,100,780,445,27,1,40,5,1,1,1,2
2.02E+13,5,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,200,200,0,930,250,43,2,40,5,1,9,2,0
2.02E+13,7,0,0,0,0,0,0,192,132,60,0,0,0,0,0,0,90,0,90,450,708,51,1,42,5,1,8,0,2
2.02E+13,7,248,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,285,907,46,1,43,1,1,14,2,2
2.02E+13,4,154,40,0,0,0,114,30,30,0,0,0,0,709,589,120,45,45,0,390,112,42,2,43,1,1,16,2,2
2.02E+13,7,40,0,0,0,40,0,150,0,150,0,0,0,60,60,0,225,90,135,545,420,49,1,44,1,1,16,2,2
2.02E+13,1,55,0,0,0,0,55,60,60,0,90,90,0,0,0,0,270,270,0,555,410,58,2,43,1,1,13,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,210,570,510,150,64,1,39,5,1,12,0,3
2.02E+13,4,30,25,0,0,0,5,0,0,0,0,0,0,522,0,522,130,0,130,495,263,36,1,43,1,1,5,1,2
2.02E+13,6,88,0,0,0,0,88,120,60,60,0,0,0,0,0,0,40,40,0,510,682,44,2,42,1,1,16,3,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,210,540,690,38,1,41,1,1,15,0,2
2.02E+13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,960,240,240,85,1,44,1,1,14,0,2
2.02E+13,1,26,20,0,0,6,0,20,20,0,0,0,0,334,0,334,410,410,0,630,20,38,1,43,1,1,14,0,1
2.02E+13,1,90,0,0,0,0,90,0,0,0,0,0,0,0,0,0,180,0,180,570,600,39,1,40,1,1,16,2,2
2.02E+13,1,108,0,78,0,0,30,0,0,0,0,0,0,0,0,0,185,125,60,540,607,68,2,39,5,1,6,0,1
2.02E+13,5,55,0,0,0,0,55,0,0,0,90,0,90,60,0,60,420,0,420,450,365,62,1,43,1,1,16,0,2
2.02E+13,5,235,0,0,0,0,235,0,0,0,30,30,0,396,396,0,0,0,0,406,373,49,1,43,1,1,15,4,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,360,360,0,0,0,0,360,360,0,600,120,77,1,40,5,1,7,0,1
2.02E+13,2,75,0,0,0,0,75,0,0,0,0,0,0,0,0,0,210,90,120,600,555,66,2,44,5,1,12,0,1
2.02E+13,5,120,120,0,0,0,0,0,0,0,100,100,0,480,0,480,0,0,0,450,290,26,1,43,1,1,12,0,2
2.02E+13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,690,0,720,30,80,1,40,5,1,12,0,3
2.02E+13,7,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,595,30,565,480,270,74,2,43,5,1,9,0,2
2.02E+13,1,180,0,15,0,0,165,90,0,90,0,0,0,60,15,45,160,0,160,450,500,71,1,46,1,1,15,0,2
2.02E+13,1,30,0,0,0,0,30,30,0,30,0,0,0,0,0,0,150,0,150,520,710,40,2,40,1,1,15,1,2
2.02E+13,5,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,585,585,0,705,30,64,2,40,5,5,11,0,2
2.02E+13,5,0,0,0,0,0,0,135,135,0,15,15,0,0,0,0,714,714,0,300,276,32,1,43,1,1,16,0,2
2.02E+13,6,30,10,0,0,0,20,0,0,0,0,0,0,400,0,400,345,330,15,565,100,46,1,39,1,1,9,0,1
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,225,0,570,645,85,2,40,5,1,6,0,1
2.02E+13,1,40,0,20,0,0,20,0,0,0,0,0,0,0,0,0,210,0,210,600,590,55,2,40,1,1,12,1,3
2.02E+13,3,0,0,0,0,0,0,0,0,0,45,45,0,495,495,0,90,30,60,510,300,40,2,43,1,1,14,0,2
2.02E+13,5,30,0,0,0,0,30,0,0,0,60,60,0,0,0,0,574,339,235,475,301,54,2,41,5,1,7,1,1
2.02E+13,6,100,0,40,0,0,60,0,0,0,0,0,0,415,0,415,165,15,150,360,400,49,1,43,1,1,16,2,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,175,40,135,660,575,39,2,42,1,1,14,2,2
2.02E+13,7,150,0,40,0,73,37,120,0,120,0,0,0,0,0,0,370,180,190,445,355,29,2,43,1,1,16,0,2
2.02E+13,2,120,55,65,0,0,0,30,15,15,145,0,145,495,210,285,25,0,25,410,215,70,1,40,1,1,15,0,2
2.02E+13,5,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,203,23,180,570,653,56,2,39,1,1,16,1,3
2.02E+13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,735,515,190,29,1,44,1,1,16,1,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,60,60,540,780,31,2,39,1,1,13,2,2
2.02E+13,7,30,0,0,0,30,0,120,0,120,15,0,15,0,0,0,120,0,120,480,675,40,2,43,1,1,16,1,2
2.02E+13,3,14,14,0,0,0,0,0,0,0,0,0,0,540,0,540,120,120,0,616,150,27,2,40,1,1,15,0,3
2.02E+13,3,47,20,0,0,0,27,0,0,0,0,0,0,331,331,0,0,0,0,505,557,38,1,46,1,1,12,0,1
2.02E+13,2,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,340,340,0,479,611,62,1,41,5,5,5,0,1
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,270,660,510,59,2,43,1,1,16,0,3
2.02E+13,5,167,77,0,0,0,90,40,40,0,0,0,0,208,208,0,220,220,0,450,355,63,1,43,1,1,16,0,2
2.02E+13,4,150,60,0,0,0,90,0,0,0,0,0,0,420,0,420,0,0,0,530,340,30,1,38,1,1,14,3,2
2.02E+13,7,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,560,560,0,510,300,25,2,43,1,1,11,0,3
2.02E+13,1,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,240,0,240,810,360,36,2,39,1,1,2,2,2
2.02E+13,7,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,420,120,300,425,570,70,2,43,5,1,14,0,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,420,120,300,450,510,80,1,46,5,1,14,0,2
2.02E+13,1,50,0,15,0,0,35,0,0,0,120,0,120,0,0,0,503,28,475,525,242,80,1,40,5,1,16,0,2
2.02E+13,1,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,430,0,430,540,400,33,2,44,1,1,16,0,2
2.02E+13,7,115,0,0,0,0,115,0,0,0,0,0,0,0,0,0,400,360,40,640,285,80,2,41,5,1,16,0,1
2.02E+13,1,20,0,0,0,0,20,30,0,30,0,0,0,0,0,0,400,55,345,745,245,77,2,44,5,1,13,0,2
2.02E+13,3,200,105,0,0,0,95,0,0,0,15,15,0,500,30,470,60,0,60,430,235,39,2,46,1,1,16,2,2
2.02E+13,2,40,5,0,0,10,25,115,85,30,0,0,0,457,0,457,225,0,225,420,183,55,1,40,1,1,11,0,1
2.02E+13,7,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,440,90,350,525,441,71,1,39,5,1,15,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,660,0,705,75,66,2,39,5,1,16,0,1
2.02E+13,6,104,26,0,0,0,78,0,0,0,0,0,0,413,0,413,54,0,54,570,299,53,1,34,1,1,12,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,655,0,480,305,51,1,42,1,1,16,1,2
2.02E+13,1,29,7,0,0,0,22,60,0,60,90,0,90,300,300,0,30,0,30,421,510,40,2,44,1,1,15,0,2
2.02E+13,6,20,10,0,0,0,10,0,0,0,0,0,0,315,0,315,95,0,95,525,485,28,1,44,1,1,1,1,2
2.02E+13,1,150,0,60,0,30,60,120,0,120,60,60,0,0,0,0,270,60,210,655,185,27,1,40,1,1,12,0,2
2.02E+13,7,170,0,0,0,0,170,40,40,0,0,0,0,45,0,45,181,20,161,640,364,42,2,43,1,1,16,2,2
2.02E+13,7,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,505,55,450,650,225,80,1,42,5,1,7,0,2
2.02E+13,1,0,0,0,0,0,0,25,25,0,0,0,0,90,90,0,440,60,380,709,176,80,1,43,1,1,13,0,2
2.02E+13,7,90,90,0,0,0,0,0,0,0,210,210,0,0,0,0,110,0,110,450,580,31,1,39,1,1,13,0,1
2.02E+13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,425,0,540,475,71,2,36,5,1,12,0,2
2.02E+13,7,90,15,0,0,0,75,30,30,0,0,0,0,255,165,90,185,0,185,540,340,42,2,40,1,1,14,0,1
2.02E+13,3,180,0,90,0,0,90,0,0,0,30,30,0,0,0,0,60,30,30,600,570,80,2,43,5,1,13,0,1
2.02E+13,6,65,0,0,0,0,65,0,0,0,0,0,0,0,0,0,360,60,300,510,505,77,1,44,5,1,16,0,2
2.02E+13,2,0,0,0,0,0,0,0,0,0,130,70,60,0,0,0,205,30,175,1035,70,28,1,42,4,5,12,0,2
2.02E+13,4,42,30,0,0,0,12,45,45,0,0,0,0,682,0,682,70,70,0,380,221,36,1,43,1,1,15,0,1
2.02E+13,5,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,455,260,195,480,475,70,2,44,1,1,11,0,1
2.02E+13,7,66,0,6,0,0,60,0,0,0,0,0,0,0,0,0,207,60,147,567,600,38,2,39,1,1,12,2,2
2.02E+13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,630,690,36,2,40,5,1,14,1,1
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,120,120,720,480,59,1,39,5,1,9,0,3
2.02E+13,1,95,0,0,0,0,95,0,0,0,0,0,0,0,0,0,230,0,230,630,485,47,1,45,1,1,16,2,2
2.02E+13,7,46,0,0,0,0,46,0,0,0,232,30,202,0,0,0,30,0,30,565,567,74,2,39,5,1,14,1,1
2.02E+13,1,0,0,0,0,0,0,0,0,0,180,180,0,0,0,0,235,30,205,690,335,64,2,43,5,1,9,0,1
2.02E+13,4,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,723,543,180,448,169,80,2,43,4,1,14,0,1
2.02E+13,5,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,295,295,0,800,250,27,1,43,4,1,15,0,1
2.02E+13,4,130,0,0,0,0,130,60,60,0,60,60,0,0,0,0,270,270,0,480,440,40,1,43,2,1,14,0,1
2.02E+13,7,140,0,0,0,0,140,60,0,60,0,0,0,0,0,0,725,50,675,150,365,75,1,40,1,1,11,0,2
2.02E+13,7,10,10,0,0,0,0,0,0,0,0,0,0,385,385,0,370,265,105,570,105,57,1,39,1,1,9,1,3
2.02E+13,7,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,477,307,170,615,298,77,2,41,5,1,4,0,1
2.02E+13,3,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,335,200,135,720,345,64,1,41,2,1,16,0,2
2.02E+13,1,30,0,0,0,0,30,0,0,0,10,0,10,0,0,0,235,0,235,600,565,34,2,43,5,1,1,0,2
2.02E+13,1,65,0,20,0,0,45,0,0,0,72,72,0,0,0,0,255,240,15,320,728,85,2,39,5,5,8,0,2
2.02E+13,1,65,0,0,0,0,65,75,0,75,0,0,0,0,0,0,275,275,0,548,477,74,2,44,5,1,16,0,2
2.02E+13,6,50,0,0,0,0,50,45,45,0,0,0,0,0,0,0,345,345,0,600,400,63,2,43,5,1,7,0,1
2.02E+13,1,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,60,60,0,720,600,62,2,39,5,1,15,0,4
2.02E+13,5,50,0,0,0,50,0,270,75,195,0,0,0,0,0,0,270,60,210,495,355,64,1,39,5,1,14,0,2
2.02E+13,4,10,0,0,0,0,10,90,0,90,0,0,0,0,0,0,320,320,0,540,480,65,2,43,4,1,16,0,1
2.02E+13,3,60,60,0,0,0,0,0,0,0,0,0,0,718,718,0,90,0,90,480,92,37,1,42,1,1,14,2,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,420,27,1,43,1,1,8,0,1
2.02E+13,2,55,0,0,0,0,55,0,0,0,0,0,0,0,0,0,420,420,0,490,475,66,1,44,4,1,15,0,2
2.02E+13,1,70,0,35,0,0,35,0,0,0,120,0,120,0,0,0,105,0,105,435,710,37,2,43,5,1,15,5,2
2.02E+13,3,20,0,0,0,0,20,0,0,0,0,0,0,515,275,240,210,150,60,600,95,62,2,43,1,1,15,0,2
2.02E+13,6,90,0,0,0,0,90,0,0,0,0,0,0,0,0,0,120,30,90,630,600,78,2,39,5,1,8,0,2
2.02E+13,1,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,630,630,0,570,180,69,2,39,5,1,7,0,1
2.02E+13,1,20,0,0,0,0,20,0,0,0,540,540,0,0,0,0,120,120,0,730,30,35,1,43,5,1,12,0,1
2.02E+13,1,40,0,15,0,0,25,0,0,0,120,45,75,0,0,0,120,105,15,510,650,65,2,44,1,1,16,0,1
2.02E+13,5,55,0,30,0,0,25,0,0,0,0,0,0,460,460,0,220,145,75,420,285,61,2,43,1,1,15,0,3
2.02E+13,7,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,415,415,0,500,405,78,2,39,5,1,7,0,1
2.02E+13,7,25,0,0,0,0,25,0,0,0,0,0,0,240,240,0,335,120,215,660,180,52,1,44,1,1,14,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,450,910,61,1,42,5,1,15,0,3
2.02E+13,1,10,10,0,0,0,0,0,0,0,75,0,75,120,0,120,410,0,410,330,495,30,1,41,1,1,15,2,2
2.02E+13,7,90,10,0,0,0,80,0,0,0,0,0,0,120,120,0,155,0,155,590,485,47,2,44,1,1,15,1,4
2.02E+13,5,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,473,0,473,705,202,37,2,41,1,1,8,2,1
2.02E+13,2,40,0,0,0,20,20,30,30,0,0,0,0,0,0,0,30,0,30,195,1145,76,1,46,5,1,15,0,2
2.02E+13,1,70,0,70,0,0,0,0,0,0,260,20,240,120,120,0,180,0,180,513,297,57,1,46,1,1,16,1,2
2.02E+13,4,90,0,0,0,0,90,0,0,0,80,80,0,0,0,0,188,0,188,510,572,69,2,40,5,1,14,2,1
2.02E+13,7,155,125,0,0,0,30,0,0,0,60,60,0,600,0,600,155,0,155,405,65,63,1,39,1,1,14,0,2
2.02E+13,3,92,0,15,0,0,77,0,0,0,0,0,0,0,0,0,115,25,90,400,833,33,2,44,5,1,15,3,2
2.02E+13,1,20,0,0,0,0,20,0,0,0,60,0,60,0,0,0,440,50,390,630,290,76,1,42,5,1,15,0,2
2.02E+13,6,45,25,0,0,0,20,0,0,0,0,0,0,418,0,418,150,0,150,578,249,32,2,40,1,1,14,1,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,0,745,530,50,2,44,1,1,14,1,2
2.02E+13,3,45,45,0,0,0,0,0,0,0,0,0,0,485,0,485,0,0,0,450,460,33,2,39,1,1,15,1,2
2.02E+13,6,80,0,60,0,0,20,0,0,0,0,0,0,0,0,0,390,210,180,510,460,64,2,39,5,1,9,0,2
2.02E+13,6,0,0,0,0,0,0,0,0,0,15,15,0,480,480,0,60,60,0,630,255,38,1,43,1,1,15,0,1
2.02E+13,1,65,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,760,615,37,1,46,1,1,16,2,2
2.02E+13,5,35,15,0,0,0,20,0,0,0,0,0,0,495,0,495,210,210,0,475,225,56,1,41,1,1,15,0,1
2.02E+13,3,0,0,0,0,0,0,15,15,0,45,45,0,0,0,0,700,700,0,510,170,64,2,44,5,1,14,0,2
2.02E+13,4,33,15,0,0,0,18,0,0,0,20,0,20,480,480,0,270,135,135,432,205,50,1,40,1,1,13,0,4
2.02E+13,4,110,110,0,0,0,0,0,0,0,0,0,0,810,0,810,25,0,25,415,80,39,1,41,1,1,16,3,2
2.02E+13,7,80,0,0,0,0,80,0,0,0,120,120,0,0,0,0,180,180,0,445,615,48,2,46,1,1,14,0,1
2.02E+13,5,70,70,0,0,0,0,0,0,0,0,0,0,632,120,512,0,0,0,480,258,55,2,44,1,1,16,0,2
2.02E+13,7,20,20,0,0,0,0,0,0,0,0,0,0,120,120,0,210,210,0,600,490,54,2,40,1,1,11,1,1
2.02E+13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,705,660,75,85,1,40,5,1,16,0,2
2.02E+13,5,125,0,0,80,0,45,0,0,0,0,0,0,0,0,0,518,0,518,559,238,54,2,39,1,4,8,0,1
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,480,560,400,67,1,43,1,1,12,0,2
2.02E+13,7,60,20,0,0,0,40,0,0,0,0,0,0,555,0,555,120,0,120,475,230,37,1,35,1,1,10,2,2
2.02E+13,4,135,120,0,0,0,15,0,0,0,0,0,0,480,0,480,190,0,190,510,125,39,1,44,1,1,16,1,2
2.02E+13,7,50,0,0,0,20,30,20,0,20,0,0,0,0,0,0,301,120,181,749,320,41,1,43,5,1,13,0,3
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,700,0,660,80,51,1,36,5,1,5,0,1
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,700,0,510,230,85,2,39,5,1,14,0,1
2.02E+13,4,80,0,0,0,0,80,0,0,0,90,90,0,0,0,0,155,145,10,647,468,70,2,40,5,1,5,0,1
2.02E+13,2,60,60,0,0,0,0,90,90,0,0,0,0,495,495,0,180,180,0,480,135,69,2,39,1,1,11,0,1
2.02E+13,4,120,0,0,0,0,120,0,0,0,0,0,0,0,0,0,60,60,0,585,675,45,2,44,5,1,14,2,2
2.02E+13,6,14,14,0,0,0,0,0,0,0,270,0,270,473,90,383,263,53,210,387,33,29,1,43,1,1,16,0,2
2.02E+13,4,285,285,0,0,0,0,0,0,0,0,0,0,505,0,505,20,20,0,490,140,53,1,39,1,1,16,2,4
2.02E+13,6,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,570,570,0,710,110,85,1,39,5,1,4,0,1
2.02E+13,2,10,0,0,0,0,10,0,0,0,0,0,0,605,605,0,150,150,0,540,135,41,1,43,1,1,16,1,1
2.02E+13,4,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,540,540,0,675,145,64,2,42,5,5,10,0,1
2.02E+13,1,20,0,0,0,0,20,0,0,0,90,90,0,0,0,0,230,230,0,540,560,56,2,33,1,1,6,0,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,570,540,330,66,1,39,5,1,14,1,3
2.02E+13,6,20,0,0,0,0,20,0,0,0,0,0,0,400,400,0,180,0,180,725,115,50,1,43,1,1,16,2,2
2.02E+13,1,105,10,15,0,0,80,15,15,0,10,10,0,75,0,75,250,50,200,465,520,38,1,40,1,1,11,0,1
2.02E+13,2,20,20,0,0,0,0,0,0,0,0,0,0,535,0,535,90,90,0,585,210,51,1,39,1,1,16,0,3
2.02E+13,1,65,0,0,0,0,65,0,0,0,15,15,0,0,0,0,480,465,15,540,340,74,1,44,1,1,16,0,1
2.02E+13,1,40,40,0,0,0,0,0,0,0,0,0,0,775,0,775,35,0,35,480,110,61,2,43,1,1,15,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,480,0,480,720,80,33,2,43,1,1,15,0,2
2.02E+13,7,6,0,0,0,0,6,65,65,0,364,364,0,0,0,0,80,80,0,513,412,67,2,46,5,1,13,0,1
2.02E+13,7,85,0,0,0,0,85,0,0,0,0,0,0,0,0,0,120,0,120,535,700,50,2,44,1,1,16,0,2
2.02E+13,1,60,0,0,0,60,0,210,0,210,0,0,0,0,0,0,780,0,780,180,210,63,1,43,5,1,15,0,2
2.02E+13,4,280,0,0,0,0,280,15,15,0,0,0,0,0,0,0,155,0,155,510,480,72,1,39,1,1,11,0,2
2.02E+13,5,185,0,0,0,0,185,0,0,0,0,0,0,460,0,460,0,0,0,420,375,49,2,40,1,1,14,6,3
2.02E+13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,0,580,650,66,2,43,2,1,15,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,327,327,0,0,0,0,110,110,0,719,284,43,2,39,5,1,3,0,3
2.02E+13,6,60,0,0,0,0,60,60,60,0,150,30,120,0,0,0,240,240,0,480,450,79,2,44,5,1,13,0,1
2.02E+13,4,162,15,0,0,0,147,0,0,0,0,0,0,405,0,405,0,0,0,540,333,33,2,39,1,1,6,3,1
2.02E+13,7,465,0,0,0,0,465,0,0,0,0,0,0,0,0,0,200,0,200,445,330,46,2,44,2,1,15,1,1
2.02E+13,1,105,0,30,0,0,75,45,0,45,0,0,0,0,0,0,630,0,630,620,40,29,2,43,1,1,16,0,2
2.02E+13,7,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,415,0,415,420,585,80,2,44,5,1,15,0,2
2.02E+13,7,40,0,0,0,0,40,0,0,0,180,180,0,0,0,0,405,120,285,470,345,62,1,43,3,1,7,0,1
2.02E+13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,585,0,600,255,63,1,43,5,1,14,0,2
2.02E+13,4,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,210,210,0,635,535,85,2,39,5,1,9,0,1
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,720,0,570,150,64,2,40,5,1,12,0,2
2.02E+13,7,600,0,0,0,0,600,0,0,0,0,0,0,0,0,0,360,0,360,350,130,38,1,46,1,1,16,2,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,225,225,0,510,615,58,2,43,1,1,14,0,1
2.02E+13,3,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,95,95,0,750,555,80,2,43,5,1,9,0,1
2.02E+13,4,40,30,0,0,10,0,80,20,60,30,30,0,480,180,300,80,0,80,530,200,26,2,43,1,1,14,0,2
2.02E+13,6,40,40,0,0,0,0,0,0,0,30,30,0,680,0,680,0,0,0,525,165,26,1,40,1,1,13,0,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,120,0,120,490,800,43,2,43,1,1,16,2,2
2.02E+13,3,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,150,150,0,720,510,29,1,41,1,1,9,1,2
2.02E+13,5,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,300,180,120,420,600,77,1,43,5,6,6,0,1
2.02E+13,5,70,0,60,0,0,10,0,0,0,0,0,0,0,0,0,460,120,340,510,400,51,1,41,1,1,12,2,1
2.02E+13,7,40,30,0,0,0,10,0,0,0,0,0,0,435,0,435,130,0,130,420,415,35,1,43,1,1,15,0,2
2.02E+13,5,30,0,0,0,10,20,45,45,0,0,0,0,565,565,0,0,0,0,470,330,50,2,44,1,1,16,0,1
2.02E+13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,780,0,480,180,80,2,43,5,1,15,0,2
2.02E+13,3,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,690,690,0,480,150,70,1,43,5,1,15,0,1
2.02E+13,3,20,0,0,0,0,20,50,50,0,20,0,20,0,0,0,637,635,2,510,203,71,1,39,5,1,9,0,1
2.02E+13,2,60,10,0,0,0,50,0,0,0,0,0,0,460,0,460,60,0,60,573,287,30,2,43,1,1,8,2,2
2.02E+13,1,0,0,0,0,0,0,335,0,335,0,0,0,0,0,0,60,60,0,720,325,54,2,42,1,1,15,0,2
2.02E+13,2,200,50,0,0,0,150,0,0,0,15,15,0,617,0,617,60,60,0,240,308,42,1,43,1,1,12,2,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,540,0,720,180,85,2,40,5,1,14,0,1
2.02E+13,2,80,0,0,0,20,60,110,110,0,0,0,0,0,0,0,330,330,0,425,495,65,2,39,5,1,11,0,1
2.02E+13,6,0,0,0,0,0,0,5,5,0,60,60,0,0,0,0,455,275,180,600,320,51,2,40,5,1,10,0,2
2.02E+13,7,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,405,405,0,590,435,85,1,40,5,1,12,0,1
2.02E+13,1,0,0,0,0,0,0,0,0,0,295,120,175,0,0,0,360,60,300,465,320,74,1,40,5,1,14,0,2
2.02E+13,3,71,0,0,0,0,71,30,0,30,0,0,0,0,0,0,296,0,296,540,503,40,1,40,2,1,6,1,2
2.02E+13,7,245,0,30,0,0,215,0,0,0,60,0,60,0,0,0,445,0,445,540,150,47,2,43,1,1,15,2,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,40,180,450,770,63,2,44,5,1,9,0,2
2.02E+13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,565,0,510,365,80,1,40,5,1,8,0,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,135,135,0,0,0,0,300,0,300,480,525,65,2,39,5,1,15,0,2
2.02E+13,2,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,399,399,0,510,521,65,1,39,5,1,13,0,2
2.02E+13,3,120,120,0,0,0,0,0,0,0,0,0,0,555,0,555,195,195,0,440,130,70,2,43,1,1,15,0,1
2.02E+13,5,95,0,0,0,0,95,0,0,0,0,0,0,450,450,0,210,150,60,420,265,59,2,42,1,1,14,0,1
2.02E+13,6,120,80,40,0,0,0,0,0,0,0,0,0,520,80,440,320,0,320,420,60,47,1,44,1,1,16,1,3
2.02E+13,6,12,0,0,0,0,12,0,0,0,0,0,0,180,0,180,660,660,0,580,8,30,1,40,1,1,10,0,1
